Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,SectorBalance,TyreAge_Bucket,IsAnomaly
PIA,McLaren,20.0,96.644,30.982,41.794,23.868,HARD,8.0,234.0,263.0,280.0,302.0,7.114000000000001,Fresh,False
PIA,McLaren,21.0,96.733,30.904,41.943,23.886,HARD,9.0,235.0,263.0,279.0,301.0,7.018000000000001,Fresh,False
PIA,McLaren,22.0,96.555,30.87,41.812,23.873,HARD,10.0,236.0,266.0,280.0,302.0,6.997,Fresh,False
PIA,McLaren,23.0,96.68,30.953,41.883,23.844,HARD,11.0,235.0,265.0,280.0,303.0,7.108999999999998,Used,False
PIA,McLaren,24.0,96.884,31.104,41.813,23.967,HARD,12.0,235.0,265.0,279.0,301.0,7.1370000000000005,Used,False
PIA,McLaren,25.0,97.008,31.017,42.028,23.963,HARD,13.0,234.0,263.0,280.0,304.0,7.0539999999999985,Used,False
PIA,McLaren,26.0,96.882,30.94,42.004,23.938,HARD,14.0,234.0,264.0,279.0,301.0,7.0020000000000024,Used,False
PIA,McLaren,27.0,96.905,31.034,41.892,23.979,HARD,15.0,234.0,265.0,279.0,302.0,7.055,Used,False
PIA,McLaren,28.0,96.905,31.028,41.888,23.989,HARD,16.0,235.0,264.0,279.0,300.0,7.038999999999998,Used,False
PIA,McLaren,29.0,97.179,31.07,42.068,24.041,HARD,17.0,235.0,265.0,279.0,303.0,7.029,Used,False
PIA,McLaren,30.0,97.177,31.02,42.067,24.09,HARD,18.0,235.0,266.0,279.0,303.0,6.93,Used,False
PIA,McLaren,31.0,97.57,30.979,42.516,24.075,HARD,19.0,235.0,264.0,280.0,301.0,6.904,Used,False
PIA,McLaren,32.0,97.163,30.956,42.2,24.007,HARD,20.0,236.0,266.0,280.0,302.0,6.948999999999998,Used,False
PIA,McLaren,33.0,97.088,31.023,42.039,24.026,HARD,21.0,235.0,263.0,279.0,302.0,6.997,Used,False
PIA,McLaren,34.0,99.211,30.933,41.867,26.411,HARD,22.0,235.0,268.0,,302.0,4.5219999999999985,Used,False
PIA,McLaren,35.0,119.703,53.392,42.529,23.782,HARD,1.0,234.0,260.0,281.0,223.0,29.610000000000003,Fresh,True
PIA,McLaren,36.0,95.153,30.577,41.125,23.451,HARD,2.0,238.0,267.0,281.0,302.0,7.126000000000001,Fresh,False
PIA,McLaren,37.0,94.774,30.469,40.772,23.533,HARD,3.0,237.0,267.0,281.0,301.0,6.936,Fresh,False
PIA,McLaren,38.0,95.298,30.613,41.055,23.63,HARD,4.0,237.0,269.0,289.0,307.0,6.9830000000000005,Fresh,False
PIA,McLaren,39.0,94.983,30.196,41.091,23.696,HARD,5.0,238.0,270.0,289.0,325.0,6.5,Fresh,False
PIA,McLaren,40.0,95.005,30.329,41.07,23.606,HARD,6.0,237.0,270.0,281.0,321.0,6.722999999999999,Fresh,False
PIA,McLaren,41.0,95.109,30.504,41.055,23.55,HARD,7.0,237.0,270.0,281.0,301.0,6.954000000000001,Fresh,False
PIA,McLaren,42.0,95.341,30.605,41.21,23.526,HARD,8.0,238.0,270.0,281.0,302.0,7.079000000000001,Fresh,False
PIA,McLaren,43.0,95.258,30.52,41.188,23.55,HARD,9.0,237.0,270.0,281.0,301.0,6.969999999999999,Fresh,False
PIA,McLaren,44.0,95.238,30.489,41.161,23.588,HARD,10.0,237.0,270.0,282.0,299.0,6.901,Fresh,False
PIA,McLaren,45.0,95.306,30.589,41.14,23.577,HARD,11.0,237.0,271.0,282.0,300.0,7.011999999999997,Used,False
PIA,McLaren,46.0,95.296,30.594,41.178,23.524,HARD,12.0,237.0,271.0,281.0,300.0,7.07,Used,False
PIA,McLaren,47.0,95.376,30.504,41.194,23.678,HARD,13.0,236.0,271.0,281.0,300.0,6.8260000000000005,Used,False
PIA,McLaren,48.0,95.702,30.651,41.365,23.686,HARD,14.0,237.0,272.0,282.0,299.0,6.965,Used,False
PIA,McLaren,49.0,95.653,30.619,41.313,23.721,HARD,15.0,238.0,271.0,282.0,301.0,6.898,Used,False
PIA,McLaren,50.0,95.984,30.79,41.405,23.789,HARD,16.0,237.0,272.0,282.0,301.0,7.000999999999998,Used,False
PIA,McLaren,51.0,95.8,30.74,41.312,23.748,HARD,17.0,236.0,272.0,282.0,300.0,6.991999999999997,Used,False
PIA,McLaren,52.0,96.024,30.765,41.526,23.733,HARD,18.0,237.0,271.0,281.0,301.0,7.032,Used,False
PIA,McLaren,53.0,95.739,30.77,41.299,23.67,HARD,19.0,236.0,271.0,281.0,302.0,7.099999999999998,Used,False
PIA,McLaren,54.0,96.107,30.976,41.431,23.7,HARD,20.0,238.0,271.0,280.0,298.0,7.276,Used,False
PIA,McLaren,55.0,95.973,30.879,41.373,23.721,HARD,21.0,236.0,271.0,280.0,300.0,7.158000000000001,Used,False
PIA,McLaren,56.0,96.1,30.82,41.515,23.765,HARD,22.0,237.0,271.0,280.0,300.0,7.055,Used,False
PIA,McLaren,57.0,95.92,30.738,41.401,23.781,HARD,23.0,238.0,271.0,281.0,303.0,6.957000000000001,Used,False
ALO,Aston Martin,2.0,98.02,31.203,42.896,23.921,SOFT,5.0,231.0,236.0,276.0,293.0,7.282,Fresh,False
ALO,Aston Martin,3.0,99.046,32.068,42.719,24.259,SOFT,6.0,228.0,249.0,282.0,290.0,7.8089999999999975,Fresh,False
ALO,Aston Martin,4.0,97.776,30.951,42.58,24.245,SOFT,7.0,230.0,242.0,277.0,323.0,6.7059999999999995,Fresh,False
ALO,Aston Martin,5.0,99.292,32.063,42.806,24.423,SOFT,8.0,230.0,248.0,283.0,300.0,7.640000000000004,Fresh,False
ALO,Aston Martin,6.0,98.053,31.076,42.676,24.301,SOFT,9.0,227.0,248.0,283.0,312.0,6.775000000000002,Fresh,False
ALO,Aston Martin,7.0,98.008,30.905,42.7,24.403,SOFT,10.0,228.0,249.0,282.0,315.0,6.5020000000000024,Fresh,False
ALO,Aston Martin,8.0,98.103,31.024,42.689,24.39,SOFT,11.0,227.0,247.0,278.0,315.0,6.634,Used,False
ALO,Aston Martin,9.0,98.896,31.464,43.036,24.396,SOFT,12.0,227.0,241.0,277.0,303.0,7.067999999999998,Used,False
ALO,Aston Martin,10.0,99.325,31.635,43.162,24.528,SOFT,13.0,233.0,246.0,283.0,294.0,7.107000000000003,Used,False
ALO,Aston Martin,11.0,98.554,31.043,42.972,24.539,SOFT,14.0,229.0,249.0,282.0,316.0,6.503999999999998,Used,False
ALO,Aston Martin,12.0,98.543,30.932,43.035,24.576,SOFT,15.0,230.0,251.0,276.0,320.0,6.355999999999998,Used,False
ALO,Aston Martin,13.0,98.587,31.446,42.808,24.333,SOFT,16.0,229.0,249.0,276.0,297.0,7.113000000000003,Used,False
ALO,Aston Martin,14.0,98.612,31.516,42.741,24.355,SOFT,17.0,228.0,250.0,276.0,297.0,7.160999999999998,Used,False
ALO,Aston Martin,15.0,101.101,31.48,42.707,26.914,SOFT,18.0,228.0,249.0,,297.0,4.565999999999999,Used,False
ALO,Aston Martin,16.0,118.814,52.462,42.357,23.995,HARD,1.0,233.0,237.0,284.0,220.0,28.467000000000002,Fresh,True
ALO,Aston Martin,17.0,96.97,30.546,42.572,23.852,HARD,2.0,232.0,237.0,277.0,310.0,6.693999999999999,Fresh,False
ALO,Aston Martin,18.0,97.361,31.136,42.381,23.844,HARD,3.0,232.0,234.0,277.0,291.0,7.291999999999998,Fresh,False
ALO,Aston Martin,19.0,97.072,30.967,42.236,23.869,HARD,4.0,232.0,239.0,277.0,297.0,7.097999999999999,Fresh,False
ALO,Aston Martin,20.0,97.357,31.08,42.304,23.973,HARD,5.0,233.0,238.0,278.0,294.0,7.106999999999999,Fresh,False
ALO,Aston Martin,21.0,97.342,30.978,42.385,23.979,HARD,6.0,232.0,229.0,278.0,295.0,6.999000000000002,Fresh,False
ALO,Aston Martin,22.0,97.122,30.882,42.371,23.869,HARD,7.0,232.0,233.0,278.0,300.0,7.013000000000002,Fresh,False
ALO,Aston Martin,23.0,97.265,30.946,42.451,23.868,HARD,8.0,233.0,241.0,279.0,294.0,7.078000000000003,Fresh,False
ALO,Aston Martin,24.0,97.046,30.836,42.303,23.907,HARD,9.0,232.0,238.0,278.0,299.0,6.9289999999999985,Fresh,False
ALO,Aston Martin,25.0,97.179,30.925,42.232,24.022,HARD,10.0,233.0,240.0,277.0,302.0,6.903000000000002,Fresh,False
ALO,Aston Martin,26.0,97.638,31.295,42.393,23.95,HARD,11.0,233.0,233.0,277.0,296.0,7.345000000000002,Used,False
ALO,Aston Martin,27.0,96.945,31.0,42.032,23.913,HARD,12.0,234.0,233.0,277.0,292.0,7.087,Used,False
ALO,Aston Martin,28.0,97.256,31.091,42.208,23.957,HARD,13.0,234.0,233.0,277.0,298.0,7.134,Used,False
ALO,Aston Martin,29.0,97.104,30.948,42.237,23.919,HARD,14.0,233.0,232.0,277.0,297.0,7.029,Used,False
ALO,Aston Martin,30.0,96.982,30.976,42.05,23.956,HARD,15.0,234.0,247.0,277.0,298.0,7.02,Used,False
ALO,Aston Martin,31.0,96.957,30.866,42.192,23.899,HARD,16.0,234.0,238.0,278.0,299.0,6.966999999999999,Used,False
ALO,Aston Martin,32.0,97.056,31.023,42.0,24.033,HARD,17.0,232.0,254.0,277.0,299.0,6.989999999999998,Used,False
ALO,Aston Martin,33.0,97.202,31.106,42.136,23.96,HARD,18.0,233.0,247.0,278.0,299.0,7.146000000000001,Used,False
ALO,Aston Martin,34.0,97.601,31.211,42.33,24.06,HARD,19.0,234.0,254.0,279.0,300.0,7.151,Used,False
ALO,Aston Martin,35.0,97.273,31.078,42.219,23.976,HARD,20.0,232.0,253.0,278.0,300.0,7.102,Used,False
ALO,Aston Martin,36.0,98.343,31.245,42.631,24.467,HARD,21.0,234.0,256.0,285.0,294.0,6.778000000000002,Used,False
ALO,Aston Martin,37.0,96.799,30.5,42.284,24.015,HARD,22.0,234.0,254.0,279.0,323.0,6.484999999999999,Used,False
ALO,Aston Martin,38.0,97.297,30.952,42.212,24.133,HARD,23.0,234.0,254.0,278.0,301.0,6.819000000000003,Used,False
ALO,Aston Martin,39.0,97.946,31.253,42.438,24.255,HARD,24.0,234.0,255.0,279.0,295.0,6.998000000000001,Used,False
ALO,Aston Martin,40.0,98.061,31.525,42.36,24.176,HARD,25.0,235.0,254.0,279.0,296.0,7.349,Used,False
ALO,Aston Martin,41.0,100.261,31.046,42.415,26.8,HARD,26.0,234.0,255.0,,302.0,4.245999999999999,Old,False
ALO,Aston Martin,42.0,116.899,52.077,41.387,23.435,HARD,1.0,234.0,239.0,281.0,221.0,28.642,Fresh,True
ALO,Aston Martin,43.0,95.107,30.517,41.055,23.535,HARD,2.0,237.0,250.0,288.0,293.0,6.981999999999999,Fresh,False
ALO,Aston Martin,44.0,94.981,30.334,41.382,23.265,HARD,3.0,239.0,248.0,281.0,309.0,7.068999999999999,Fresh,False
ALO,Aston Martin,45.0,94.872,30.536,41.011,23.325,HARD,4.0,235.0,246.0,281.0,290.0,7.211000000000002,Fresh,False
ALO,Aston Martin,46.0,95.126,30.468,41.232,23.426,HARD,5.0,236.0,256.0,281.0,302.0,7.042000000000002,Fresh,False
ALO,Aston Martin,47.0,95.225,30.596,41.183,23.446,HARD,6.0,235.0,257.0,288.0,299.0,7.149999999999999,Fresh,False
ALO,Aston Martin,48.0,94.199,30.046,40.806,23.347,HARD,7.0,235.0,262.0,280.0,324.0,6.698999999999998,Fresh,False
ALO,Aston Martin,49.0,94.571,30.4,40.783,23.388,HARD,8.0,238.0,264.0,280.0,291.0,7.011999999999997,Fresh,False
ALO,Aston Martin,50.0,94.677,30.453,40.794,23.43,HARD,9.0,236.0,263.0,280.0,294.0,7.023,Fresh,False
ALO,Aston Martin,51.0,94.916,30.543,40.924,23.449,HARD,10.0,237.0,264.0,281.0,294.0,7.093999999999998,Fresh,False
ALO,Aston Martin,52.0,94.862,30.447,40.963,23.452,HARD,11.0,236.0,264.0,281.0,295.0,6.994999999999997,Used,False
ALO,Aston Martin,53.0,95.249,30.498,41.106,23.645,HARD,12.0,237.0,264.0,282.0,296.0,6.8530000000000015,Used,False
ALO,Aston Martin,54.0,95.745,30.701,41.444,23.6,HARD,13.0,237.0,260.0,280.0,298.0,7.100999999999999,Used,False
ALO,Aston Martin,55.0,95.066,30.478,41.126,23.462,HARD,14.0,237.0,263.0,280.0,294.0,7.016000000000002,Used,False
ALO,Aston Martin,56.0,95.014,30.405,41.122,23.487,HARD,15.0,238.0,259.0,280.0,294.0,6.918000000000003,Used,False
ALO,Aston Martin,57.0,95.276,30.59,41.134,23.552,HARD,16.0,241.0,262.0,280.0,294.0,7.038,Used,False
STR,Aston Martin,2.0,97.987,31.319,42.653,24.015,SOFT,2.0,228.0,241.0,278.0,287.0,7.3039999999999985,Fresh,False
STR,Aston Martin,3.0,98.279,31.279,42.79,24.21,SOFT,3.0,228.0,238.0,283.0,298.0,7.068999999999999,Fresh,False
STR,Aston Martin,4.0,98.364,30.944,43.227,24.193,SOFT,4.0,223.0,237.0,287.0,314.0,6.750999999999998,Fresh,False
STR,Aston Martin,5.0,98.725,30.987,43.577,24.161,SOFT,5.0,222.0,246.0,278.0,325.0,6.825999999999997,Fresh,False
STR,Aston Martin,6.0,98.925,31.554,43.188,24.183,SOFT,6.0,223.0,246.0,278.0,297.0,7.370999999999999,Fresh,False
STR,Aston Martin,7.0,98.769,31.302,43.186,24.281,SOFT,7.0,227.0,245.0,285.0,296.0,7.021000000000001,Fresh,False
STR,Aston Martin,8.0,98.857,30.963,43.37,24.524,SOFT,8.0,220.0,242.0,287.0,321.0,6.439,Fresh,False
STR,Aston Martin,9.0,102.112,31.431,43.451,27.23,SOFT,9.0,221.0,242.0,,313.0,4.2010000000000005,Fresh,False
STR,Aston Martin,10.0,117.815,51.912,42.22,23.683,HARD,1.0,228.0,248.0,277.0,218.0,28.229,Fresh,True
STR,Aston Martin,11.0,96.494,30.684,42.077,23.733,HARD,2.0,228.0,249.0,277.0,298.0,6.9510000000000005,Fresh,False
STR,Aston Martin,12.0,97.175,30.961,42.338,23.876,HARD,3.0,230.0,241.0,278.0,300.0,7.084999999999997,Fresh,False
STR,Aston Martin,13.0,97.289,30.988,42.395,23.906,HARD,4.0,229.0,248.0,278.0,296.0,7.082000000000001,Fresh,False
STR,Aston Martin,14.0,97.624,31.039,42.588,23.997,HARD,5.0,230.0,251.0,277.0,299.0,7.042000000000002,Fresh,False
STR,Aston Martin,15.0,97.533,30.928,42.631,23.974,HARD,6.0,226.0,250.0,277.0,300.0,6.954000000000001,Fresh,False
STR,Aston Martin,16.0,98.027,31.238,42.753,24.036,HARD,7.0,226.0,249.0,278.0,296.0,7.201999999999998,Fresh,False
STR,Aston Martin,17.0,98.777,31.663,42.958,24.156,HARD,8.0,227.0,245.0,283.0,291.0,7.5070000000000014,Fresh,False
STR,Aston Martin,18.0,97.417,30.775,42.503,24.139,HARD,9.0,228.0,253.0,283.0,324.0,6.635999999999999,Fresh,False
STR,Aston Martin,19.0,97.554,30.774,42.598,24.182,HARD,10.0,229.0,253.0,279.0,317.0,6.592000000000002,Fresh,False
STR,Aston Martin,20.0,97.859,31.219,42.499,24.141,HARD,11.0,229.0,260.0,278.0,299.0,7.078000000000003,Used,False
STR,Aston Martin,21.0,98.022,31.191,42.686,24.145,HARD,12.0,229.0,255.0,278.0,299.0,7.045999999999999,Used,False
STR,Aston Martin,22.0,98.175,31.109,42.935,24.131,HARD,13.0,228.0,247.0,278.0,301.0,6.9780000000000015,Used,False
STR,Aston Martin,23.0,97.826,31.057,42.668,24.101,HARD,14.0,231.0,247.0,278.0,298.0,6.9559999999999995,Used,False
STR,Aston Martin,24.0,98.138,31.071,42.831,24.236,HARD,15.0,229.0,255.0,278.0,301.0,6.835000000000001,Used,False
STR,Aston Martin,25.0,97.994,31.105,42.77,24.119,HARD,16.0,227.0,252.0,279.0,301.0,6.986000000000001,Used,False
STR,Aston Martin,26.0,98.133,31.156,42.759,24.218,HARD,17.0,229.0,252.0,277.0,301.0,6.937999999999999,Used,False
STR,Aston Martin,27.0,100.71,31.196,42.791,26.723,HARD,18.0,226.0,250.0,,296.0,4.4730000000000025,Used,False
STR,Aston Martin,28.0,116.64,51.64,41.554,23.446,HARD,1.0,228.0,252.0,280.0,220.0,28.194,Fresh,True
STR,Aston Martin,29.0,95.854,30.749,41.609,23.496,HARD,2.0,228.0,252.0,287.0,299.0,7.253,Fresh,False
STR,Aston Martin,30.0,95.632,30.429,41.682,23.521,HARD,3.0,229.0,254.0,281.0,324.0,6.907999999999998,Fresh,False
STR,Aston Martin,31.0,96.202,30.622,41.79,23.79,HARD,4.0,231.0,253.0,284.0,302.0,6.832000000000001,Fresh,False
STR,Aston Martin,32.0,95.821,30.248,41.8,23.773,HARD,5.0,229.0,255.0,288.0,326.0,6.475000000000001,Fresh,False
STR,Aston Martin,33.0,96.349,30.607,42.088,23.654,HARD,6.0,227.0,251.0,278.0,325.0,6.952999999999999,Fresh,False
STR,Aston Martin,34.0,96.332,30.969,41.709,23.654,HARD,7.0,231.0,255.0,279.0,296.0,7.315000000000001,Fresh,False
STR,Aston Martin,35.0,96.242,30.837,41.766,23.639,HARD,8.0,232.0,253.0,279.0,294.0,7.198,Fresh,False
STR,Aston Martin,36.0,96.086,30.694,41.748,23.644,HARD,9.0,230.0,255.0,278.0,299.0,7.050000000000001,Fresh,False
STR,Aston Martin,37.0,95.987,30.676,41.775,23.536,HARD,10.0,232.0,248.0,278.0,298.0,7.139999999999997,Fresh,False
STR,Aston Martin,38.0,96.364,30.776,41.926,23.662,HARD,11.0,231.0,249.0,278.0,298.0,7.114000000000001,Used,False
STR,Aston Martin,39.0,96.353,30.792,41.959,23.602,HARD,12.0,232.0,248.0,278.0,298.0,7.190000000000001,Used,False
STR,Aston Martin,40.0,96.485,30.896,41.927,23.662,HARD,13.0,230.0,242.0,278.0,298.0,7.234000000000002,Used,False
STR,Aston Martin,41.0,96.322,30.877,41.749,23.696,HARD,14.0,232.0,251.0,279.0,298.0,7.180999999999997,Used,False
STR,Aston Martin,42.0,96.343,30.774,41.917,23.652,HARD,15.0,232.0,246.0,279.0,298.0,7.122,Used,False
STR,Aston Martin,43.0,96.304,30.843,41.859,23.602,HARD,16.0,232.0,248.0,279.0,298.0,7.241,Used,False
STR,Aston Martin,44.0,96.564,30.788,42.023,23.753,HARD,17.0,232.0,250.0,279.0,298.0,7.035,Used,False
STR,Aston Martin,45.0,96.243,30.712,41.834,23.697,HARD,18.0,232.0,254.0,278.0,298.0,7.015000000000001,Used,False
STR,Aston Martin,46.0,96.379,30.808,41.882,23.689,HARD,19.0,232.0,252.0,279.0,298.0,7.119,Used,False
STR,Aston Martin,47.0,96.298,30.835,41.744,23.719,HARD,20.0,233.0,250.0,279.0,298.0,7.116,Used,False
STR,Aston Martin,48.0,97.325,31.346,42.156,23.823,HARD,21.0,233.0,250.0,279.0,290.0,7.523,Used,False
STR,Aston Martin,49.0,96.871,30.92,42.119,23.832,HARD,22.0,231.0,247.0,280.0,301.0,7.088000000000001,Used,False
STR,Aston Martin,50.0,96.541,30.808,41.978,23.755,HARD,23.0,232.0,253.0,279.0,300.0,7.053000000000001,Used,False
STR,Aston Martin,51.0,96.763,30.882,42.075,23.806,HARD,24.0,232.0,247.0,279.0,299.0,7.0760000000000005,Used,False
STR,Aston Martin,52.0,96.934,31.144,42.016,23.774,HARD,25.0,232.0,256.0,279.0,299.0,7.369999999999997,Used,False
STR,Aston Martin,53.0,96.64,30.894,42.017,23.729,HARD,26.0,231.0,255.0,279.0,300.0,7.164999999999999,Old,False
STR,Aston Martin,54.0,96.693,30.938,41.971,23.784,HARD,27.0,232.0,256.0,279.0,299.0,7.154,Old,False
STR,Aston Martin,55.0,96.68,30.92,41.999,23.761,HARD,28.0,232.0,255.0,280.0,300.0,7.1590000000000025,Old,False
STR,Aston Martin,56.0,96.582,30.87,41.951,23.761,HARD,29.0,239.0,254.0,279.0,300.0,7.109000000000002,Old,False
STR,Aston Martin,57.0,97.335,30.994,42.237,24.104,HARD,30.0,235.0,253.0,279.0,300.0,6.890000000000001,Old,False
ZHO,Kick Sauber,2.0,98.92,31.452,43.135,24.333,SOFT,2.0,230.0,249.0,289.0,302.0,7.119000000000003,Fresh,False
ZHO,Kick Sauber,3.0,98.582,31.044,43.084,24.454,SOFT,3.0,224.0,246.0,286.0,322.0,6.59,Fresh,False
ZHO,Kick Sauber,4.0,98.428,30.977,43.004,24.447,SOFT,4.0,225.0,249.0,286.0,318.0,6.530000000000001,Fresh,False
ZHO,Kick Sauber,5.0,98.798,31.116,43.178,24.504,SOFT,5.0,224.0,249.0,285.0,306.0,6.611999999999998,Fresh,False
ZHO,Kick Sauber,6.0,98.488,30.86,43.064,24.564,SOFT,6.0,233.0,246.0,285.0,320.0,6.295999999999999,Fresh,False
ZHO,Kick Sauber,7.0,99.517,31.488,43.47,24.559,SOFT,7.0,233.0,252.0,286.0,314.0,6.9289999999999985,Fresh,False
ZHO,Kick Sauber,8.0,99.646,31.786,43.138,24.722,SOFT,8.0,232.0,253.0,283.0,314.0,7.064,Fresh,False
ZHO,Kick Sauber,9.0,101.849,31.33,43.094,27.425,SOFT,9.0,234.0,253.0,,310.0,3.9049999999999976,Fresh,False
ZHO,Kick Sauber,10.0,119.328,53.287,42.225,23.816,HARD,1.0,233.0,241.0,277.0,220.0,29.471,Fresh,True
ZHO,Kick Sauber,11.0,96.365,30.815,41.738,23.812,HARD,2.0,233.0,242.0,280.0,297.0,7.003,Fresh,False
ZHO,Kick Sauber,12.0,96.995,31.006,42.207,23.782,HARD,3.0,232.0,243.0,278.0,301.0,7.224,Fresh,False
ZHO,Kick Sauber,13.0,97.436,30.982,42.435,24.019,HARD,4.0,232.0,246.0,278.0,298.0,6.963000000000001,Fresh,False
ZHO,Kick Sauber,14.0,97.482,31.086,42.431,23.965,HARD,5.0,232.0,244.0,278.0,298.0,7.120999999999999,Fresh,False
ZHO,Kick Sauber,15.0,97.5,31.03,42.429,24.041,HARD,6.0,231.0,242.0,280.0,298.0,6.989000000000001,Fresh,False
ZHO,Kick Sauber,16.0,97.659,31.166,42.398,24.095,HARD,7.0,231.0,241.0,278.0,301.0,7.0710000000000015,Fresh,False
ZHO,Kick Sauber,17.0,98.475,31.431,42.856,24.188,HARD,8.0,236.0,247.0,285.0,295.0,7.243000000000002,Fresh,False
ZHO,Kick Sauber,18.0,97.552,30.919,42.585,24.048,HARD,9.0,233.0,244.0,284.0,312.0,6.871000000000002,Fresh,False
ZHO,Kick Sauber,19.0,97.652,30.887,42.658,24.107,HARD,10.0,231.0,245.0,279.0,318.0,6.780000000000001,Fresh,False
ZHO,Kick Sauber,20.0,97.749,31.239,42.477,24.033,HARD,11.0,235.0,245.0,280.0,303.0,7.2059999999999995,Used,False
ZHO,Kick Sauber,21.0,97.947,31.22,42.705,24.022,HARD,12.0,232.0,243.0,280.0,302.0,7.198,Used,False
ZHO,Kick Sauber,22.0,97.852,31.171,42.584,24.097,HARD,13.0,232.0,244.0,279.0,300.0,7.073999999999998,Used,False
ZHO,Kick Sauber,23.0,97.788,31.092,42.647,24.049,HARD,14.0,232.0,244.0,279.0,300.0,7.042999999999999,Used,False
ZHO,Kick Sauber,24.0,97.894,31.14,42.602,24.152,HARD,15.0,234.0,243.0,278.0,301.0,6.9879999999999995,Used,False
ZHO,Kick Sauber,25.0,97.883,31.246,42.532,24.105,HARD,16.0,235.0,249.0,280.0,300.0,7.140999999999998,Used,False
ZHO,Kick Sauber,26.0,97.995,31.266,42.658,24.071,HARD,17.0,233.0,250.0,281.0,303.0,7.194999999999997,Used,False
ZHO,Kick Sauber,27.0,98.053,31.367,42.594,24.092,HARD,18.0,233.0,249.0,280.0,302.0,7.275000000000002,Used,False
ZHO,Kick Sauber,28.0,100.675,31.279,42.58,26.816,HARD,19.0,233.0,253.0,,302.0,4.463000000000001,Used,False
ZHO,Kick Sauber,29.0,117.076,52.137,41.43,23.509,HARD,1.0,234.0,256.0,281.0,223.0,28.628,Fresh,True
ZHO,Kick Sauber,30.0,95.458,30.674,41.19,23.594,HARD,2.0,235.0,258.0,281.0,302.0,7.079999999999998,Fresh,False
ZHO,Kick Sauber,31.0,96.297,30.846,41.644,23.807,HARD,3.0,232.0,252.0,286.0,299.0,7.0390000000000015,Fresh,False
ZHO,Kick Sauber,32.0,96.048,30.646,41.735,23.667,HARD,4.0,231.0,245.0,281.0,316.0,6.978999999999999,Fresh,False
ZHO,Kick Sauber,33.0,97.971,31.535,42.387,24.049,HARD,5.0,233.0,250.0,287.0,301.0,7.486000000000001,Fresh,False
ZHO,Kick Sauber,34.0,96.518,30.678,41.938,23.902,HARD,6.0,235.0,251.0,287.0,316.0,6.776,Fresh,False
ZHO,Kick Sauber,35.0,96.546,30.612,41.954,23.98,HARD,7.0,238.0,260.0,281.0,319.0,6.631999999999998,Fresh,False
ZHO,Kick Sauber,36.0,96.931,31.09,41.967,23.874,HARD,8.0,236.0,252.0,281.0,301.0,7.216000000000001,Fresh,False
ZHO,Kick Sauber,37.0,96.805,30.874,42.13,23.801,HARD,9.0,236.0,245.0,280.0,303.0,7.073,Fresh,False
ZHO,Kick Sauber,38.0,96.857,30.915,42.149,23.793,HARD,10.0,235.0,245.0,281.0,302.0,7.122,Fresh,False
ZHO,Kick Sauber,39.0,96.637,30.904,42.006,23.727,HARD,11.0,237.0,245.0,281.0,303.0,7.177,Used,False
ZHO,Kick Sauber,40.0,96.683,30.839,42.094,23.75,HARD,12.0,235.0,245.0,281.0,301.0,7.088999999999999,Used,False
ZHO,Kick Sauber,41.0,96.695,30.827,42.096,23.772,HARD,13.0,235.0,245.0,280.0,302.0,7.055000000000003,Used,False
ZHO,Kick Sauber,42.0,96.652,31.038,41.86,23.754,HARD,14.0,235.0,245.0,281.0,301.0,7.283999999999999,Used,False
ZHO,Kick Sauber,43.0,96.771,30.877,42.071,23.823,HARD,15.0,236.0,245.0,281.0,301.0,7.0539999999999985,Used,False
ZHO,Kick Sauber,44.0,97.417,31.361,42.115,23.941,HARD,16.0,236.0,246.0,282.0,301.0,7.420000000000002,Used,False
ZHO,Kick Sauber,45.0,96.68,30.867,41.919,23.894,HARD,17.0,236.0,254.0,281.0,302.0,6.9730000000000025,Used,False
ZHO,Kick Sauber,46.0,96.741,30.966,41.922,23.853,HARD,18.0,234.0,256.0,281.0,298.0,7.1129999999999995,Used,False
ZHO,Kick Sauber,47.0,96.561,30.934,41.792,23.835,HARD,19.0,236.0,258.0,281.0,299.0,7.099,Used,False
ZHO,Kick Sauber,48.0,96.654,30.98,41.82,23.854,HARD,20.0,236.0,259.0,280.0,299.0,7.126000000000001,Used,False
ZHO,Kick Sauber,49.0,96.72,30.9,41.995,23.825,HARD,21.0,237.0,257.0,281.0,299.0,7.074999999999999,Used,False
ZHO,Kick Sauber,50.0,96.792,31.035,41.87,23.887,HARD,22.0,236.0,260.0,281.0,299.0,7.148,Used,False
ZHO,Kick Sauber,51.0,97.042,31.065,42.026,23.951,HARD,23.0,236.0,255.0,281.0,298.0,7.114000000000001,Used,False
ZHO,Kick Sauber,52.0,97.394,31.205,42.19,23.999,HARD,24.0,235.0,251.0,280.0,298.0,7.2059999999999995,Used,False
ZHO,Kick Sauber,53.0,97.141,31.11,42.136,23.895,HARD,25.0,239.0,261.0,281.0,301.0,7.215,Used,False
ZHO,Kick Sauber,54.0,98.389,31.253,43.116,24.02,HARD,26.0,237.0,261.0,282.0,298.0,7.2330000000000005,Old,False
ZHO,Kick Sauber,55.0,97.383,31.123,42.185,24.075,HARD,27.0,239.0,258.0,281.0,304.0,7.048000000000002,Old,False
